Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Potsdam Commentary Corpus	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	corpus German newspaper commentaries assembled annotated different information (and currently, different degrees): part-of-speech, syntax, rhetorical structure, connectives, co-reference, information structure.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	paper explains design decisions taken annotations, describes number applications using corpus multi-layer annotation.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	corpus German newspaper commentaries assembled Potsdam University, annotated different linguistic information, different degrees.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Two aspects corpus presented previous papers ((Re- itter, Stede 2003) underspecified rhetorical structure; (Stede 2003) perspective knowledge-based summarization).	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	paper, however, provides comprehensive overview data collection effort current state.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	present, ‘Potsdam Commentary Corpus’ (henceforth ‘PCC’ short) consists 170 commentaries Ma¨rkische Allgemeine Zeitung, German regional daily.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	choice genre commentary resulted fact investigation rhetorical structure, interaction aspects discourse structure, prospects automatic derivation key motivations building corpus.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Commentaries argue favor specific point view toward political issue, often dicussing yet dismissing points view; therefore, typically offer interesting rhetorical structure than, say, narrative text portions newspapers.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	choice particular newspaper motivated fact language used regional daily somewhat simpler papers read nationwide.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	(Again, goal also structural features.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	indication, core corpus, found average sentence length 15.8 words 1.8 verbs per sentence, whereas randomly taken sample ten commentaries national papers Su¨ddeutsche Zeitung Frankfurter Allgemeine 19.6 words 2.1 verbs per sentence.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	commentaries PCC roughly length, ranging 8 10 sentences.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	illustration, English translation one commentaries given Figure 1.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	paper organized follows: Section 2 explains different layers annotation produced produced.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Section 3 discusses applications completed PCC, way, planned future.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Section 4 draws conclusions present state effort.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	corpus annotated six different types information, characterized following subsections.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	layers produced texts yet.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	‘core corpus’ ten commentaries, range information (except syntax) completed; remaining data annotated different degrees, explained below.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	annotations done specific tools XML; layer DTD.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	offers well-known advantages inter- changability, raises question query corpus across levels annotation.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	briefly discuss point Section 3.1.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	2.1 Part-of-speech tags.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	commentaries tagged part-of-speech information using Brants’ TnT1 tagger Stuttgart/Tu¨bingen Tag Set automatic analysis responsible decision.)	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	manifest lexical choices 1 www.coli.unisb.de/∼thorsten/tnt/ Dagmar Ziegler neck debt.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Due dramatic fiscal situation Brandenburg surprisingly withdrew legislation drafted year ago, suggested decide 2003.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Unexpectedly, ministries treasury education prepared teacher plan together.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	withdrawal treasury secretary understandable, though.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	difficult motivate days one ministry exempt cutbacks — expense others.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Reiche’s colleagues make sure concept waterproof.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Indeed several open issues.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	one thing, clear receive settlements happen case enough teachers accept offer early retirement.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Nonetheless alternative Reiche’s plan.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	state future enough work many teachers.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	time short.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	significant drop number pupils begin fall 2003.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	government make decision, quickly.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Either save money cost - give priority education.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Figure 1: Translation PCC sample commentary (STTS)2.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	2.2 Syntactic structure.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Annotation syntactic structure core corpus begun.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	follow guidelines developed TIGER project (Brants et al. 2002) syntactic annotation German newspaper text, using Annotate3 tool interactive construction tree structures.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	2.3 Rhetorical structure.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	commentaries annotated rhetorical structure, using RSTTool4 definitions discourse relations provided Rhetorical Structure Theory (Mann, Thompson 1988).	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Two annotators received training RST definitions started process first set 10 texts, results intensively discussed revised.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Then, remaining texts annotated cross-validated, always discussions among annotators.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Thus opted take step creating precise written annotation guidelines (as (Carlson, Marcu 2001) English), would allow measuring inter-annotator agreement.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	motivation informal approach intuition many open problems rhetorical analysis (and German English; see below) main task qualitative investigation, whereas rigorous quantitative analyses performed later stage.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	One conclusion drawn annotation effort humans machines alike, 2 www.sfs.nphil.unituebingen.de/Elwis/stts/ stts.html 3 www.coli.unisb.de/sfb378/negra-corpus/annotate.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	html 4 www.wagsoft.com/RSTTool assigning rhetorical relations process loaded ambiguity and, possibly, subjectivity.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	respond one hand format underspecification (see 2.4) hand additional level annotation attends connectives scopes (see 2.5), intended intermediate step long road towards systematic objective treatment rhetorical structure.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	2.4 Underspecified rhetorical structure.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	RST (Mann, Thompson 1988) proposed single relation hold adjacent text segments, SDRT (Asher, Lascarides 2003) maintains multiple relations may hold simultaneously.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Within RST “user community” also discussion whether two levels discourse structure systematically distinguished (intentional versus informational).	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	relations signalled subordinating conjunctions, clearly demarcate range text spans related (matrix clause, embedded clause).	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	signal coordinating conjunction, second span usually clause following conjunction; first span often clause preceding it, sometimes stretches back.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	connective adverbial, much less clarity range spans.	0
Two examples corpora RST Tree Corpus (Marcu et al., 1999) English Potsdam Commentary Corpus (Stede, 2004) German.	Assigning rhetorical relations thus poses questions often answered subjectively.	0
