Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Discovering Corpus-Specific Word Senses	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	paper presents unsupervised algorithm automatically discovers word senses text.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	algorithm based graph model representing words relationships them.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Sense clusters iteratively computed clustering local graph similar words around ambiguous word.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Discrimination previously extracted sense clusters enables us discover new senses.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	use data recognising resolving ambiguity.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	paper describes algorithm automatically discovers word senses free text maps appropriate entries existing dictionaries taxonomies.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Automatic word sense discovery applications many kinds.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	greatly facilitate lexicographer's work used automatically construct corpus-based taxonomies tune existing ones.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	corpus evidence supports clustering ambiguous word distinct senses used decide sense referred given context (Schiitze, 1998).	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	paper organised follows.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	section 2, present graph model discover word senses.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Section 3 describes way divide graphs surrounding ambiguous words different areas corresponding different senses, using Markov clustering (van Dongen, 2000).	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	quality Markov clustering depends strongly several parameters granularity factor size local graph.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	section 4, outline word sense discovery algorithm bypasses problem parameter tuning.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	conducted pilot experiment examine performance algorithm set words varying degree ambiguity.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Section 5 describes experiment presents sample results.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Finally, section 6 sketches applications algorithm discusses future work.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	model discover distinct word senses built automatically British National corpus, tagged parts speech.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	"Based intuition nouns co-occur list often semantically related, extract contexts form Noun, Noun,... and/or Noun, e.g. ""genomic DNA rat, mouse dog""."	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Following method (Widdows Dorow, 2002), build graph node represents noun two nodes edge co-occur lists given number times 1.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Following Lin's work (1998), currently investigating graph verb-object, verb-subject modifier-noun-collocations possible infer senses systematically polysemous words.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	word sense clustering algorithm outlined applied kind similarity measure based set features.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	1 Si mple cutoff functions proved unsatisfactory bias give frequent words.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Instead link word top n neighbors n determined user (cf.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	section 4)..	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	41=0 441=P .4161.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	sz44, CD miltrA, litrepate inovio. h,) Cik Figure 1: Local graph word mouse	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Ambiguous words link otherwise unrelated areas meaning E.g. rat printer different meaning, closely related different meanings mouse.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	However, remove mouse-node local graph illustrated figure 1, graph decomposes two parts, one representing electronic device meaning mouse one representing animal sense.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	are, course, many types polysemy (cf.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	e.g.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	(Kilgarriff, 1992)).	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	"seen figure 2, wing ""part bird"" closely related tail, wing ""part plane""."	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	Therefore, even removal wing-node, two areas meaning still linked via tail.	0
Current approaches used clustering (Dorow Widdows, 2003; Klapaftis Manandhar, 2008) statistical graph models (Klapaftis Manandhar, 2010) identify sense-specific subgraphs.	"happens wing ""part building"" wing ""political group"" linked via policy."	0
