"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Dialogue Act Modeling Automatic Tagging Recognition Conversational Speech	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	describe statistical approach modeling dialogue acts conversational speech, i.e., speech- act-like units STATEMENT, QUESTION, BACKCHANNEL, AGREEMENT, DISAGREEMENT, APOLOGY.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	model detects predicts dialogue acts based lexical, collocational, prosodic cues, well discourse coherence dialogue act sequence.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	dialogue model based treating discourse structure conversation hidden Markov model individual dialogue acts observations emanating model states.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Constraints likely sequence dialogue acts modeled via dialogue act n-gram.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	statistical dialogue grammar combined word n-grams, decision trees, neural networks modeling idiosyncratic lexical prosodic manifestations dialogue act.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	develop probabilistic integration speech recognition dialogue modeling, improve speech recognition dialogue act classification accuracy.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Models trained evaluated using large hand-labeled database 1,155 conversations Switchboard corpus spontaneous human-to-human telephone speech.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	achieved good dialogue act labeling accuracy (65% based errorful, automatically recognized words prosody, 71% based word transcripts, compared chance baseline accuracy 35% human accuracy 84%) small reduction word recognition error.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	 Speech Technology Research Laboratory, SRI International, 333 Ravenswood Ave., Menlo Park, CA 94025, 1650-8592544.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Email: stolcke@speech.sri.com.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	@ 2000 Association Computational Linguistics Table 1 Fragment labeled conversation (from Switchboard corpus).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Speaker Dialogue Act Utterance YEs-No-QuESTION go college right now?	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	ABANDONED yo-, B YES- ANSWER Yeah, B STATEMENT it's last year [laughter].	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	DECLARATIVE-QUESTION You're a, you're senior now.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	B YEs-ANSWER Yeah, B STATEMENT I'm working projects trying graduate [laughter].	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	APPRECIATION Oh, good you.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	B BACKCHANNEL Yeah.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	APPRECIATION That's great, YEs-No-QUESTION um, is, N C University that, uh, State, B STATEMENT N C State.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	SIGNAL-NoN-UNDERSTANDING say?	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	B STATEMENT N C State.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	ability model automatically detect discourse structure important step toward understanding spontaneous dialogue.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	hardly consensus exactly discourse structure described, agreement exists useful first level analysis involves identification dialogue acts (DAs).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	DA represents meaning utterance level illocutionary force (Austin 1962).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Thus, DA approximately equivalent speech act Searle (1969), conversational game move Power (1979), adjacency pair part Schegloff (1968) Saks, Schegloff, Jefferson (1974).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Table 1 shows sample kind discourse structure interested.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	utterance assigned unique DA label (shown column 2), drawn well-defined set (shown Table 2).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Thus, DAs thought tag set classifies utterances according combination pragmatic, semantic, syntactic criteria.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	computational community usually defined DA categories relevant particular application, although efforts way develop DA labeling systems domain-independent, Discourse Resource Initiative's DAMSL architecture (Core Allen 1997).	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	constituting dialogue understanding deep sense, DA tagging seems clearly useful range applications.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	example, meeting summarizer needs keep track said whom, conversational agent needs know whether asked question ordered something.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	related work DAs used first processing step infer dialogue games (Carlson 1983; Levin Moore 1977; Levin et al. 1999), slightly higher level unit comprises small number DAs.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Interactional dominance (Linell 1990) might measured accurately using DA distributions simpler techniques, could serve indicator type genre discourse hand.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	cases, DA labels would enrich available input higher-level processing spoken words.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Another important role DA information could feedback lower-level processing.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	example, speech recognizer could constrained expectations likely DAs given context, constraining potential recognition hypotheses improve accuracy.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Table 2 42 dialogue act labels.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	DA frequencies given percentages total number utterances overall corpus.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	Tag STATEMENT BACKCHANNEL/ACKNOWLEDGE OPINION ABANDONED/UNINTERPRETABLE AGREEMENT/ACCEPT APPRECIATION YEs-No-QUESTION NONVERBAL YES ANSWERS CONVENTIONAL-CLOSING WH-QUESTION ANSWERS RESPONSE ACKNOWLEDGMENT HEDGE DECLARATIVE YES-No-QuESTION BACKCHANNEL-QUESTION QUOTATION SUMMARIZE/REFORMULATE AFFIRMATIVE NON-YES ANSWERS ACTION-DIRECTIVE COLLABORATIVE COMPLETION REPEAT-PHRASE OPEN-QUESTION RHETORICAL-QUESTIONS HOLD ANSWER/AGREEMENT REJECT NEGATIVE NON-NO ANSWERS SIGNAL-NON-UNDERSTANDING ANSWERS CONVENTIONAL-OPENING OR-CLAUSE DISPREFERRED ANSWERS 3RD-PARTY-TALK OFFERS, OPTIONS ~ COMMITS SELF-TALK OWNPLAYER MAYBE/AcCEPT-PART TAG-QUESTION DECLARATIVE WH-QUESTION APOLOGY THANKING Example % Me, I'm legal department.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	36% Uh-huh.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	19% think it's great 13% So, -/ 6% That's exactly it.	0
"(Stolcke et al., 2000) use HMMs dialogue modelling, sequences observations correspond sequences dialogue act types.</S><S sid =""14"" ssid = ""3"">They also explore performance decision trees neural networks report highest accuracy 65% Switchboard corpus."	5% imagine.	0
