"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Simple Type-Level Unsupervised POS Tagging	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Part-of-speech (POS) tag distributions known exhibit sparsity — word likely take single predominant tag corpus.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Recent research demonstrated incorporating sparsity constraint improves tagging accuracy.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	However, existing systems, expansion come steep increase model complexity.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	paper proposes simple effective tagging method directly models tag sparsity distributional properties valid POS tag assignments.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	addition, formulation results dramatic reduction number model parameters thereby, enabling unusually rapid training.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	experiments consistently demonstrate model architecture yields substantial performance gains complex tagging counterparts.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	several languages, report performance exceeding complex state-of-the art systems.1	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Since early days statistical NLP, researchers observed part-of-speech tag distribution exhibits “one tag per discourse” sparsity — words likely select single predominant tag corpus, even several tags possible.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Simply assigning word frequent associated tag corpus achieves 94.6% accuracy WSJ portion Penn Treebank.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	distributional sparsity syntactic tags unique English 1 source code work presented paper available http://groups.csail.mit.edu/rbg/code/typetagging/.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	— similar results observed across multiple languages.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Clearly, explicitly modeling powerful constraint tagging assignment potential significantly improve accuracy unsupervised part-of-speech tagger learned without tagging dictionary.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	practice, sparsity constraint difficult incorporate traditional POS induction system (Me´rialdo, 1994; Johnson, 2007; Gao Johnson, 2008; Grac¸a et al., 2009; Berg-Kirkpatrick et al., 2010).	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	sequence models-based approaches commonly treat token-level tag assignment primary latent variable.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	design, readily capture regularities token-level.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	However, approaches ill-equipped directly represent type-based constraints sparsity.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Previous work attempted incorporate constraints token-level models via heavy-handed modifications inference procedure objective function (e.g., posterior regularization ILP decoding) (Grac¸a et al., 2009; Ravi Knight, 2009).	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	cases, however, expansions come steep increase model complexity, respect training procedure inference time.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	work, take direct approach treat word type allowed POS tags primary element model.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	model starts generating tag assignment word type vocabulary, assuming one tag per word.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Then, token- level HMM emission parameters drawn conditioned assignments word allowed probability mass single assigned tag.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	way restrict parameterization Language Original case English Danish Dutch German Spanish Swedish Portuguese 94.6 96.3 96.6 95.5 95.4 93.3 95.6 Table 1: Upper bound tagging accuracy assuming word type assigned majority POS tag.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Across languages, high performance attained selecting single tag per word type.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	token-level HMM reflect lexicon sparsity.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	model admits simple Gibbs sampling algorithm number latent variables proportional number word types, rather size corpus standard HMM sampler (Johnson, 2007).	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	two key benefits model architecture.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	First, directly encodes linguistic intuitions POS tag assignments: model structure reflects one-tag-per-word property, type- level tag prior captures skew tag assignments (e.g., fewer unique determiners unique nouns).	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Second, reduced number hidden variables parameters dramatically speeds learning inference.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	evaluate model seven languages exhibiting substantial syntactic variation.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	several languages, report performance exceeding state-of-the art systems.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	analysis identifies three key factors driving performance gain: 1) selecting model structure directly encodes tag sparsity, 2) type-level prior tag assignments, 3) straightforward na¨ıveBayes approach incorporate features.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	observed performance gains, coupled simplicity model implementation, makes compelling alternative existing complex counterparts.	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	Recent work made significant progress unsupervised POS tagging (Me´rialdo, 1994; Smith Eisner, 2005; Haghighi Klein, 2006; Johnson,2007; Goldwater Griffiths, 2007; Gao John son, 2008; Ravi Knight, 2009).	0
"Following Lee et al.</S><S sid =""264"" ssid = ""45"">(2010), report best median settings hyperparameters based F- score, addition inferred values."	work closely related recent approaches incorporate sparsity constraint POS induction process.	0
