improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	Strategic Lazy Incremental Copy Graph Unification	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	strategic lazy incremental copy graph unification method combination two methods unifying hmture structures.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	One, called lazy incremental copy graph unification method, achieves structure sharing constant order data access time reduces cequired memory.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	other, called ti~e strategic incremental copy graph unification method, uses early failure finding strategy first tries unify :;ubstructures tending fail unification; method is; based stochastic data tim likelihood failure ,'educes unnecessary computation.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	combined method .makes feature structure unification efficient also reduces garbage collection page swapping occurrences, thus increasing total efficiency natural language processing systems mainly based I.yped feature structure unification natural language analysis generation sysl~ems.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	Various kinds grammatical formalisms without t,ranstormation proposed late 1970s I;hrough 1980s l(]azder eL al 85, l(aplan Bresnan 82, Kay 1~5, Pollm'd Sag 871.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	furnmlisms developed relatively independentIy actually common properties; th'~t is, used data structures called ftmctional structures feature structures based unilieathm operation data structures.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	formalisms applied field natural language processing and, based formalisms, ~:~ystems machine translation systems developed [l<ol;u, e et l 8gJ.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	unification-based formalisms, feature ~trueture (FS) unification fundamental ..~ignifieant operation.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	efficiency systems based ..~uch formalisms, natural language analysis generation systems much depends FS ~lnifieatlon efficiencies.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	Tiffs dependency especially crucial lexicon-driven approaches tlPSO[Pollard Sag 861 JPSG[Gunji 871 rich lexieal information phrase structure information described terms FSs.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	example, spoken Present.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	affiliation: Infi)rmation Science Research 1,aboratory, NTT Basic Research i.aboratories.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	lh'esenl, address: 9 11, Midori cho 3-theme, Musashinoshi, Tokyo 180, Japan.	0
improvement simple destructive unification, Tomabechi&apos;s approach still suffers Kogure (Kogure, 1990) calls redundant copying.	Japanese analysis system based llPSG[Kogure 891 uses 90% - 98% elapsed time FS unification.	0
